Spc_Code,Spc_Name,Family
4791,SQUID   MASTIO.GRI.,MASTIGOTEUTHIS GRIMALDII
4792,SQUID   MASTIO.COR.,MASTIGOTEUTHIS CORDIFORMIS
4798,SQUID   GRIMAL.,GRIMALDITEUTHIDAE
4799,SQUID   GRIMAL.SP.,GRIMALDITEUTHIS  SP.
4800,SQUID  GRIMAL.BOM.,GRIMALDITEUTHIS BOMPLANDI
4803,SQUID   JOUB.,JOUBINITEUTHIDAE
4804,SQUID   JOUB.SP.,JOUBINITEUTHIS  SP.
4805,SQUID   JOUB.POR.,JOUBINITEUTHIS PORTIERI
4808,SQUID   CRANC.,CRANCHIIDAE
4809,SQUID   BATH.SP.,BATHOTHAUMA  SP.
4810,SQUID   BATH.LYR.,BATHOTHAUMA LYROMMA
4812,SQUID   CRANC.SP.,CRANCHIA  SP.
4813,SQUID   CRAN.SCAB.,CRANCHIA SCABRA
4815,SQUID   EGEA SP.,EGEA  SP.
4816,SQUID   EGEA INE.,EGEA INERMIS
4818,SQUID   PYROG.SP.,PYROGOPSIS  SP.
4819,SQUID   PYRO.LEM.,PYROGOPSIS LEMUR
4821,SQUID   MEGAL.SP.,MEGALOCRANCHIA  SP.
4822,SQUID   MEGAL.MEG.,MEGALOCRANCHIA MEGALOPS
4824,SQUID   GALIT.SP.,GALITEUTHIS  SP.
4825,SQUID   GALIT.ARM.,GALITEUTHIS ARMATA
4827,SQUID   TEUTH.SP.,TEUTHOWENIA  SP.
4828,SQUID   TEUTH.MEG.,TEUTHOWENIA MEGALOPS
4830,SQUID   HELIC.SP.,HELICOCRANCHIA  SP.
4831,SQUID   HELIC.PFE.,HELICOCRANCHIA PFEFFERI
4833,SQUID   LEACH.SP.,LEACHIA  SP.
4834,SQUID   LEACH.CYC.,LEACHIA CYCLURA
4836,SQUID   LIOC.SP.,LIOCRANCHIA  SP.
4837,SQUID   LIOC.REIN.,LIOCRANCHIA REINHARDTI
4839,SQUID   TAON.SP.,TAONIUS  SP.
4840,SQUID   TAON.PAVO.,TAONIUS PAVO
4842,SQUID   SANDA.SP.,SANDALOPS SP.
4846,OCTOPUS  OCTOPODA,OCTOPODA
4847,OCTOPUS  CIRR.,CIRRATA
4848,OCTOPUS  CIRR.FAMILY,CIRROTEUTHIDAE
4849,OCTOPUS  CIRR.SP.,CIRROTEUTHIS  SP.
4850,OCTOPUS  CIRR.MUL.,CIRROTEUTHIS MULLERI
4851,OCTOPUS  STAUR.,STAUROTEUTHIDAE
4852,OCTOPUS  STAUR.SP.,STAUROTEUTHIS  SP.
4853,OCTOPUS  STAUR.SYR.,STAUROTEUTHIS SYRTENSIS
4856,OCTOPUS  OPIST.,OPISTHOTEUTHIDAE
4857,OCTOPUS   OPIST.SP.,OPISTHOTEUTHIS  SP.
4858,OCTOPUS  OPIST.AGA.,OPISTHOTEUTHIS AGASSIZI
4860,OCTOPUS  GRIMP.SP.,GRIMPOTEUTHIS  SP.
4862,OCTOPUS   INCIR.,INCIRRATA
4863,OCTOPUS   BOLIT.,BOLITAENIDAE
4864,OCTOPUS   ELED.SP.,ELEDONELLA  SP.
4865,OCTOPUS   ELED.PYG.,ELEDONELLA PYGMAEA
4867,OCTOPUS   JAPE.SP.,JAPETELLA  SP.
4868,OCTOPUS   JAPE.DIAP.,JAPETELLA DIAPHANA
4872,OCTOPUS   ALLOP.,ALLOPOSIDAE
4873,OCTOPUS   ALLOP.SP.,ALLOPOSUS  SP.
4874,OCTOPUS   ALLOP.MOL.,ALLOPOSUS MOLLIS
4877,OCTOPUS   OCTO.,OCTOPODIDAE
4878,OCTOPUS   BATHY.SP.,BATHYPOLYPUS  SP.
4879,OCTOPUS   BATHY.ARC.,BATHYPOLYPUS ARCTICUS
4881,OCTOPUS   BENT.SP.,BENTHOCTOPUS  SP.
4882,OCTOPUS   BENT.JAN.,BENTHOCTOPUS JANUARI
4883,OCTOPUS   BENT.PISC.,BENTHOCTOPUS PISCATORUM
4886,OCTOPUS   DANO.SP.,DANOCTOPUS  SP.
4887,OCTOPUS   DANO.SCH.,DANOCTOPUS SCHMIDTI
4889,OCTOPUS  EUAX.SP.,EUAXOCTOPUS  SP.
4890,OCTOPUS  EUAX.PIL.,EUAXOCTOPUS PILLSBURYAE
4894,OCTOPUS   OCTO.SP.,OCTOPUS  SP.
4895,OCTOPUS   OCTO.BRI.,OCTOPUS BRIARIUS
4896,OCTOPUS   OCTO.BUR.,OCTOPUS BURRYI
4897,OCTOPUS   OCTO.DEF.,OCTOPUS DEFILIPPI
4898,OCTOPUS   OCTO.HUM.,OCTOPUS HUMMELINCKI
4899,OCTOPUS   OCTO.JOU.,OCTOPUS JOUBINI
4900,OCTOPUS   OCTO.MAC.,OCTOPUS MACROPUS
4901,OCTOPUS   OCTO.MAY.,OCTOPUS MAYA
4902,OCTOPUS   OCTO.VUL.,OCTOPUS VULGARIS
4903,OCTOPUS   OCTO.ZON.,OCTOPUS ZONATUS
4904,OCTOPUS   OCTO.BAI.,OCTOPUS BAIRDII
4907,OCTOPUS   PTER.SP.,PTEROCTOPUS  SP.
4908,OCTOPUS   PTER.TET.,PTEROCTOPUS TETRACIRRHUS
4910,OCTOPUS   SCAE.SP.,SCAEURGUS  SP.
4911,OCTOPUS   SCAE.UNI.,SCAEURGUS UNICIRRHUS
4913,OCTOPUS   GRAN.SP.,GRANELEDONE  SP.
4914,OCTOPUS   GRAN.VER.,GRANELEDONE VERRUCOSA
4916,OCTOPUS   TETRA.SP.,TETRACHELEDONE  SP.
4917,OCTOPUS   TETRA.SPI.,TETRACHELEDONE SPINICIRRUS
4926,OCTOPUS   TREMO.,TREMOCTOPODIDAE
4927,OCTOPUS  TREMO.SP.,TREMOCTOPUS  SP.
4928,OCTOPUS  TREMO.GEL.,TREMOCTOPUS GELATUS
4929,OCTOPUS  TREMO.VIO.,TREMOCTOPUS VIOLACEUS
4932,OCTOPUS   ARGON.,ARGONAUTIDAE
4933,OCTOPUS  ARGON.SP.,ARGONAUTA  SP.
4934,OCTOPUS  ARGO.ARGO.,ARGONAUTA ARGO
4935,OCTOPUS  ARGO.HIANS,ARGONAUTA HIANS
4936,OCTOPUS   OCYT.,OCYTHOIDAE
4937,OCTOPUS   OCYT.SP.,OCYTHOE  SP.
4938,OCTOPUS   OCYT.TUB.,OCYTHOE TUBERCULATA
4939,CEPHALOPOD   VAMPY.,VAMPYROMORPHA
4940,CEPHALOPOD  VAMP.FMLY.,VAMPYROTEUTHIDAE
4941,CEPHALOPOD  VAMPY.SP.,VAMPYROTEUTHIS  SP.
4942,CEPHALOPOD  VAMPY.INF.,VAMPYROTEUTHIS INFERNALIS
4949,ANNELID,ANNELIDA
4950,POLYCHAETE,POLYCHAETA
4951,POLYCHAETE,PHYLLODOCIDA
4952,POLYCHAETE,PHYLLODOCIDAE
4953,POLYCHAETE,PHYLLODOCE SP.
4954,POLYCHAETE,PHYLLODOCE MACULATA
4955,POLYCHAETE,PHYLLODOCE GROENLANDICA
4956,POLYCHAETE,PHYLLODOCE ARENAE
4957,POLYCHAETE,PHYLLODOCE MUCOSA
4965,POLYCHAETE,MYSTIDES SP.
4966,POLYCHAETE,MYSTIDES BOREALIS
4969,POLYCHAETE,ETEONE SP.
4973,POLYCHAETE,ETEONE LONGA
4974,POLYCHAETE,ETEONE FLAVA
4981,POLYCHAETE,EUMIDA SP.
4982,POLYCHAETE,EUMIDA SANGUINEA
4984,POLYCHAETE,EULALIA SP.
4985,POLYCHAETE,EULALIA VIRIDIS
4986,POLYCHAETE,EULALIA BILINEATA
4989,POLYCHAETE,TOMOPTERIDAE
4990,POLYCHAETE,TOMOPTERIS SP.
4991,POLYCHAETE,TOMOPTERIS HELGOLANDICA
5000,SEA MOUSE  APHRO.,APHRODITIDAE
5001,POLYCHAETE,APHRODITA SP.
5002,POLYCHAETE,APHRODITA HASTATA
5004,POLYCHAETE,LAETMONICE SP.
5005,POLYCHAETE,LAETMONICE FILICORNIS
5007,POLYCHAETE,POLYNOIDAE
5008,POLYCHAETE,AUSTROLAENILLA SP.
5009,POLYCHAETE,AUSTROLAENILLA MOLLIS
5011,POLYCHAETE,ANTINOELLA SP.
5012,POLYCHAETE,ANTINOELLA SARSI
5013,POLYCHAETE,ANTINOELLA ANGUSTA
5014,POLYCHAETE,ANTINOELLA BADIA
5016,POLYCHAETE,EUCRANTA SP.
5017,POLYCHAETE,EUCRANTA VILLOSA
5031,POLYCHAETE,GATTYANA SP.
5032,POLYCHAETE,GATTYANA CIRROSA
5033,POLYCHAETE,GATTYANA AMONDSENI
5034,POLYCHAETE,GATTYANA NUTTI
5036,POLYCHAETE,ARCTEOBIA SP.
5037,POLYCHAETE,ARCTEOBIA ANTICOSTIENSIS
5039,POLYCHAETE,HARTMANIA SP.
5040,POLYCHAETE,HARTMANIA MOOREI
5042,POLYCHAETE,ENIPO SP.
5043,POLYCHAETE,ENIPO GRACILIS
5044,POLYCHAETE,ENIPO CANADENSIS
5045,POLYCHAETE,ENIPO TORELLI
5046,POLYCHAETE,HARMOTHOE SP.
5047,POLYCHAETE,HARMOTHOE SPINULOSA
5049,POLYCHAETE,HARMOTHOE IMBRICATA
5050,POLYCHAETE,HARMOTHOE FRAGILIS
5051,POLYCHAETE,HARMOTHOE EXTENUATA
5058,POLYCHAETE,EUNOE SP.
5059,POLYCHAETE,EUNOE NODOSA
5060,POLYCHAETE,EUNOE OERSTEDI
5062,POLYCHAETE,SIGALIONIDAE
5063,POLYCHAETE,PHOLOE SP.
5064,POLYCHAETE,PHOLOE MINUTA
5078,POLYCHAETE,GLYCERIDAE
5079,POLYCHAETE,GLYCERA SP.
5080,POLYCHAETE,GLYCERA CAPITATA
5081,POLYCHAETE,GLYCERA MIMICA
5086,POLYCHAETE,GONIADIDAE
5087,POLYCHAETE,GONIADA SP.
5088,POLYCHAETE,GONIADA MACULATA
5089,POLYCHAETE,GONIADA NORVEGICA
5094,POLYCHAETE,GONIADELLA SP.
5095,POLYCHAETE,GONIADELLA GRACILIS
5097,POLYCHAETE,SPHAERODORIDAE
5098,POLYCHAETE,SPHAERODORUM SP.
5099,POLYCHAETE,SPHAERODORUM GRACILIS
5100,POLYCHAETE,SPHAERODORUM MINUTUM
5102,POLYCHAETE,EPHESIELLA SP.
5103,POLYCHAETE,EPHESIELLA MINUTA
5104,POLYCHAETE,SPHAERODOROPSIS SP.
5105,POLYCHAETE,SPHAERODOROPSIS MINUTA
5106,POLYCHAETE,SPHAERODORIDIUM SP.
5107,POLYCHAETE,SPHAERODORIDIUM CLAPAREDE
5112,POLYCHAETE,NEPHTYIDAE
5113,POLYCHAETE,NEPHTYS SP.
5115,POLYCHAETE,NEPHTYS INCISA
5116,POLYCHAETE,NEPHTYS PARADOXA
5117,POLYCHAETE,NEPHTYS CILIATA
5118,POLYCHAETE,NEPHTYS DISCORS
5119,POLYCHAETE,NEPHTYS CAECA
5120,POLYCHAETE,NEPHTYS LONGOSETOSA
5125,POLYCHAETE,MICRONEPHTYS SP.
5126,POLYCHAETE,MICRONEPHTYS MINUTA
5128,POLYCHAETE,AGLAOPHAMUS SP.
5129,POLYCHAETE,AGLAOPHAMUS CIRCINATA
5130,POLYCHAETE,AGLAOPHAMUS MALMGRENI
5131,POLYCHAETE,AGLAOPHAMUS NEOTENUS
5133,POLYCHAETE,SYLLIDAE
5134,POLYCHAETE,AUTOLYTUS SP.
5136,POLYCHAETE,AUTOLYTUS PRISMATICUS
5137,POLYCHAETE,AUTOLYTUS FASCIATUS
5138,POLYCHAETE,AUTOLYTUS CORNUTUS
5139,POLYCHAETE,AUTOLYTUS PROLIFER
5141,POLYCHAETE,AUTOLYTUS FALLAX
5144,POLYCHAETE,SPHAEROSYLLIS SP.
5145,POLYCHAETE,SPHAEROSYLLIS ERINACEUS
5146,POLYCHAETE,SPHAEROSYLLIS LONGICAUDA
5148,POLYCHAETE,BRANIA SP.
5149,POLYCHAETE,BRANIA CLAVATA
5151,POLYCHAETE,PARAPIONOSYLLIS SP.
5152,POLYCHAETE,PARAPIONOSYLLIS LONGICIRRATA
5154,POLYCHAETE,EXOGONE SP.
5155,POLYCHAETE,EXOGONE VERUGERA
5156,POLYCHAETE,EXOGONE DISPAR
5157,POLYCHAETE,EXOGONE HEBES
5158,POLYCHAETE,EXOGONE GEMMIFERA
5159,POLYCHAETE,EXOGONE BREVIPES
5161,POLYCHAETE,AMBLYOSYLLIS SP.
5162,POLYCHAETE,AMBLYOSYLLIS FINMARCHICA
5164,POLYCHAETE,STREPTOSYLLIS SP.
5165,POLYCHAETE,STREPTOSYLLIS VARIANS
5166,POLYCHAETE,STREPTOSYLLIS ARENAE
5169,POLYCHAETE,SYLLIDES SP.
5170,POLYCHAETE,SYLLIDES LONGOCIRRATA
5173,POLYCHAETE,SYLLIDES JAPONICA
5174,POLYCHAETE,SYLLIDES SETOSA
5179,POLYCHAETE,ODONTOSYLLIS SP.
5181,POLYCHAETE,ODONTOSYLLIS FULGURANS
5185,POLYCHAETE,EUSYLLIS SP.
5186,POLYCHAETE,EUSYLLIS BLOMSTRANDI
5189,POLYCHAETE,SYLLIS SP.
5190,POLYCHAETE,SYLLIS CORNUTA
5191,POLYCHAETE,SYLLIS GRACILIS
5200,POLYCHAETE,HESIONIDAE
5204,POLYCHAETE,NEREIMYRA SP.
5205,POLYCHAETE,NEREIMYRA PUNCTATA
5215,POLYCHAETE,CASTALIA SP.
5217,POLYCHAETE,CASTALIA PUNCTATA
5220,POLYCHAETE,PILARGIDAE
5221,POLYCHAETE,ANCISTROSYLLIS SP.
5222,POLYCHAETE,ANCISTROSYLLIS GROENLANDICA
5225,POLYCHAETE,NEREIDAE
5229,POLYCHAETE,CERATOCEPHALE SP.
5230,POLYCHAETE,CERATOCEPHALE LOVENI
5231,POLYCHAETE,CERATOCEPHALE BOREALIS
5232,POLYCHAETE,NEREIS SP.
5236,POLYCHAETE,NEREIS PELAGICA
5237,POLYCHAETE,NEREIS ZONATA
5245,POLYCHAETE,CAPITELLIDA
5246,POLYCHAETE,CAPITELLIDAE
5247,POLYCHAETE,CAPITELLA SP.
5248,POLYCHAETE,CAPITELLA CAPITATA
5253,POLYCHAETE,NOTOMASTUS SP.
5254,POLYCHAETE,NOTOMASTUS LATERICEUS
5259,POLYCHAETE,ARENICOLIDAE
5260,POLYCHAETE,ARENICOLA SP.
5261,POLYCHAETE,ARENICOLA MARINA
5265,POLYCHAETE,SCALIBREGMIDAE
5266,POLYCHAETE,SCALIBREGMA SP.
5267,POLYCHAETE,SCALIBREGMA INFLATUM
5269,POLYCHAETE,POLYPHYSIA SP.
5270,POLYCHAETE,POLYPHYSIA CRASSA
5273,POLYCHAETE,PSEUDOSCALIBREGMA SP.
5274,POLYCHAETE,PSEUDOSCALIBREGMA PARVUM
5277,POLYCHAETE,MALDANIDAE
5278,POLYCHAETE,ASYCHIS SP.
5279,POLYCHAETE,ASYCHIS BICEPS
5281,POLYCHAETE,NICOMACHE SP.
5282,POLYCHAETE,NICOMACHE LUMBRICALIS
5285,POLYCHAETE,PRAXILLELLA SP.
5286,POLYCHAETE,PRAXILLELLA PRAETERMISSA
5288,POLYCHAETE,PRAXILLELLA GRACILIS
5290,POLYCHAETE,AXIOTHELLA SP.
5291,POLYCHAETE,AXIOTHELLA CATENATA
5292,POLYCHAETE,CLYMENURA SP.
5293,POLYCHAETE,CLYMENURA BOREALIS
5294,POLYCHAETE,EUCLYMENE SP.
5296,POLYCHAETE,EUCLYMENE ZONALIS
5299,POLYCHAETE,MICROCLYMENE SP.
5301,POLYCHAETE,NOTOPROCTUS SP.
5302,POLYCHAETE,NOTOPROCTUS OCULATUS
5304,POLYCHAETE,PRAXILLURA SP.
5305,POLYCHAETE,PRAXILLURA LONGISSIMA
5306,POLYCHAETE,PRAXILLURA ORNATA
5308,POLYCHAETE,LEIOCHONE SP.
5309,POLYCHAETE,LEIOCHONE BOREALIS
5310,POLYCHAETE,LEIOCHONE POLARIS
5312,POLYCHAETE,RHODINE SP.
5313,POLYCHAETE,RHODINE LOVENI
5315,POLYCHAETE,RHODINE GRACILIOR
5317,POLYCHAETE,CLYMENELLA SP.
5319,POLYCHAETE,CLYMENELLA ZONALIS
5321,POLYCHAETE,MALDANE SP.
5322,POLYCHAETE,MALDANE SARSI
5324,POLYCHAETE,PETALOPROCTUS SP.
5325,POLYCHAETE,PETALOPROCTUS TENUIS
5326,POLYCHAETE,OPHELIIDAE
5327,POLYCHAETE,OPHELIA SP.
5329,POLYCHAETE,OPHELIA LIMACINA
5332,POLYCHAETE,TRAVISIA SP.
5333,POLYCHAETE,TRAVISIA CARNEA
5334,POLYCHAETE,TRAVISIA FORBESII
5337,POLYCHAETE,AMMOTRYPANE SP.
5339,POLYCHAETE,AMMOTRYPANE CYLINDRICAUDATUS
5340,POLYCHAETE,OPHELINA SP.
5341,POLYCHAETE,OPHELINA ACUMINATA
5342,POLYCHAETE,OPHELINA CYLINDROCAUDATA
5343,POLYCHAETE,OPHELINA AULOGASTER
5344,POLYCHAETE,STERNASPIDA
5350,POLYCHAETE,SPIONIDA
5351,POLYCHAETE,SPIONIDAE
5352,POLYCHAETE,SPIO SP.
5353,POLYCHAETE,SPIO FILICORNIS
5354,POLYCHAETE,SPIO SETOSA
5357,POLYCHAETE,SCOLECOLEPIDES SP.
5358,POLYCHAETE,SCOLECOLEPIDES VIRIDIS
5363,POLYCHAETE,SCOLELEPIS SP.
5364,POLYCHAETE,SCOLELEPIS SQUAMATA
5367,POLYCHAETE,PYGOSPIO SP.
5368,POLYCHAETE,PYGOSPIO ELEGANS
5370,POLYCHAETE,PRIONOSPIO SP.
5371,POLYCHAETE,PRIONOSPIO STEENSTRUPI
5373,POLYCHAETE,PRIONOSPIO CIRRIFERA
5377,POLYCHAETE,POLYDORA SP.
5381,POLYCHAETE,POLYDORA LIGNI
5382,POLYCHAETE,POLYDORA WEBSTERI
5383,POLYCHAETE,POLYDORA QUADRILOBATA
5384,POLYCHAETE,POLYDORA SOCIALIS
5385,POLYCHAETE,POLYDORA CAULLERYI
5391,POLYCHAETE,LAONICE SP.
5392,POLYCHAETE,LAONICE CIRRATA
5394,POLYCHAETE,AONIDES SP.
5395,POLYCHAETE,AONIDES GRACILIS
5398,POLYCHAETE,SPIOPHANES SP.
5399,POLYCHAETE,SPIOPHANES BOMBYX
5400,POLYCHAETE,SPIOPHANES KROYERI
5401,POLYCHAETE,SPIOPHANES WIGLEYI
5406,POLYCHAETE,TROCHOCHAETIDAE
5407,POLYCHAETE,TROCHOCHAETA SP.
5408,POLYCHAETE,TROCHOCHAETA MULTISETOSA
5414,POLYCHAETE,PARAONIDAE
5415,POLYCHAETE,PARAONIS SP.
5417,POLYCHAETE,PARAONIS GRACILIS
5418,POLYCHAETE,PARAONIS FULGENS
5423,POLYCHAETE,ARICIDEA SP.
5424,POLYCHAETE,ARICIDEA QUADRILOBATA
5425,POLYCHAETE,ARICIDEA JEFFREYSII
5426,POLYCHAETE,ARICIDEA SUECICA
5428,POLYCHAETE,ARICIDEA CATHERINAE
5432,POLYCHAETE,ARICIDEA NOLANI
5442,POLYCHAETE,APISTOBRANCHIDAE
5443,POLYCHAETE,APISTOBRANCHUS SP.
5444,POLYCHAETE,APISTOBRANCHUS TULLBERGI
5454,POLYCHAETE,CHAETOPTERIDAE
5455,POLYCHAETE,SPIOCHAETOPTERUS SP.
5457,POLYCHAETE,SPIOCHAETOPTERUS TYPICUS
5459,POLYCHAETE,EUNICIDA
5460,POLYCHAETE,ONUPHIDAE
5461,POLYCHAETE,ONUPHIS SP.
5462,POLYCHAETE,ONUPHIS OPALINA
5463,POLYCHAETE,ONUPHIS CONCHYLEGA
5464,POLYCHAETE,ONUPHIS EREMITA
5465,POLYCHAETE,ONUPHIS QUADRICUSPIS
5467,POLYCHAETE,ONUPHIS HOLOBRANCHIATA
5471,POLYCHAETE,HYALINOECIA SP.
5472,POLYCHAETE,HYALINOECIA TUBICOLA
5474,POLYCHAETE,NOTHRIA SP.
5475,POLYCHAETE,NOTHRIA CONCHYLEGA
5477,POLYCHAETE,EUNICIDAE
5478,POLYCHAETE,EUNICE SP.
5479,POLYCHAETE,EUNICE PENNATA
5490,POLYCHAETE,LUMBRINEREIDAE
5491,POLYCHAETE,LUMBRINERIS SP.
5492,POLYCHAETE,LUMBRINERIS LATREILLI
5494,POLYCHAETE,LUMBRINERIS FRAGILIS
5496,POLYCHAETE,LUMBRINERIS IMPATIENS
5498,POLYCHAETE,LUMBRINERIS COCCINEA
5499,POLYCHAETE,LUMBRINERIS MINUTA
5508,POLYCHAETE,ARABELLIDAE
5512,POLYCHAETE,DRILONEREIS SP.
5513,POLYCHAETE,DRILONEREIS MAGNA
5515,POLYCHAETE,DRILONEREIS CAULLERYI
5517,POLYCHAETE,DORVILLEIDAE
5518,POLYCHAETE,STAURONERIS SP.
5519,POLYCHAETE,STAURONERIS CAECUS
5526,POLYCHAETE,SCHISTOMERINGOS SP.
5527,POLYCHAETE,SCHISTOMERINGOS CAECA
5537,POLYCHAETE,AMPHINOMIDA
5538,POLYCHAETE,AMPHINOMIDAE
5539,POLYCHAETE,PARAMPHINOME SP.
5540,POLYCHAETE,PARAMPHINOME PULCHELLA
5541,POLYCHAETE,PARAMPHINOME JEFFREYSII
5546,POLYCHAETE,EUPHROSINIDAE
5547,POLYCHAETE,EUPHROSINE SP.
5548,POLYCHAETE,EUPHROSINE CIRRATA
5549,POLYCHAETE,EUPHROSINE BOREALIS
5556,POLYCHAETE,ARICIIDA
5557,POLYCHAETE,ORBINIIDAE
5558,POLYCHAETE,ORBINIA SP.
5562,POLYCHAETE,ORBINIA ORNATA
5564,POLYCHAETE,ORBINIA ARMANDI
5567,POLYCHAETE,NAINERIS SP.
5568,POLYCHAETE,NAINERIS QUADRICUSPIDA
5570,POLYCHAETE,SCOLOPLOS SP.
5573,POLYCHAETE,SCOLOPLOS ARMIGER
5574,POLYCHAETE,SCOLOPLOS ACUTUS
5576,POLYCHAETE,SCOLOPLOS ACMECEPS
5578,POLYCHAETE,CIRRATULIDA
5579,POLYCHAETE,CIRRATULIDAE
5580,POLYCHAETE,CIRRATULUS SP.
5581,POLYCHAETE,CIRRATULUS CIRRATUS
5582,POLYCHAETE,CIRRATULUS GRANDIS
5587,POLYCHAETE,CHAETOZONE SP.
5588,POLYCHAETE,CHAETOZONE SETOSA
5590,POLYCHAETE,THARYX SP.
5591,POLYCHAETE,THARYX ACUTUS
5597,POLYCHAETE,DODECACERIA SP.
5599,POLYCHAETE,DODECACERIA FIMBRIATA
5600,POLYCHAETE,COSSURA SP.
5601,POLYCHAETE,COSSURA LONGOCIRRATA
5603,POLYCHAETE,OWENIIDA
5604,POLYCHAETE,OWENIIDAE
5605,POLYCHAETE,OWENIA SP.
5606,POLYCHAETE,OWENIA FUSIFORMIS
5607,POLYCHAETE,OWENIA OCULATA
5610,POLYCHAETE,MYRIOCHELE SP.
5611,POLYCHAETE,MYRIOCHELE HEERI
5612,POLYCHAETE,MYRIOCHELE OCULATA
5614,POLYCHAETE,TEREBELLIDA
5615,POLYCHAETE,PECTINARIIDAE
5616,POLYCHAETE,PECTINARIA SP.
5617,POLYCHAETE,PECTINARIA GRANULATA
5618,POLYCHAETE,PECTINARIA HYPERBOREA
5619,POLYCHAETE,PECTINARIA GOULDII
5621,POLYCHAETE,CISTENA SP.
5623,POLYCHAETE,CISTENA GRANULATA
5626,POLYCHAETE,AMPHARETIDAE
5627,POLYCHAETE,AMPHARETE SP.
5628,POLYCHAETE,AMPHARETE ACUTIFRONS
5629,POLYCHAETE,AMPHARETE ARCTICA
5631,POLYCHAETE,AMPHARETE GOESI
5632,POLYCHAETE,AMPHARETE LINDSTROMI
5633,POLYCHAETE,AMPHARETE FINMARCHICA
5635,POLYCHAETE,SAMYTHELLA SP.
5638,POLYCHAETE,SAMYTHELLA NEGLECTA
5639,POLYCHAETE,SAMYTHELLA BATHYCOLA
5641,POLYCHAETE,ASABELLIDES SP.
5642,POLYCHAETE,ASABELLIDES OCULATA
5643,POLYCHAETE,ASABELLIDES SIBIRICA
5645,POLYCHAETE,MELINNA SP.
5646,POLYCHAETE,MELINNA CRISTATA
5647,POLYCHAETE,MELINNA ELISABETHAE
5649,POLYCHAETE,LYSIPPE SP.
5650,POLYCHAETE,LYSIPPE LABIATA
5652,POLYCHAETE,ANOBOTHRUS SP.
5653,POLYCHAETE,ANOBOTHRUS GRACILIS
5657,POLYCHAETE,GLYPHANOSTOMUM SP.
5658,POLYCHAETE,GLYPHANOSTOMUM PALLESCENS
5660,POLYCHAETE,AMPHICTEIS SP.
5661,POLYCHAETE,AMPHICTEIS GUNNERI
5663,POLYCHAETE,AMAGE SP.
5664,POLYCHAETE,AMAGE AURICULA
5666,POLYCHAETE,SABELLIDES SP.
5667,POLYCHAETE,SABELLIDES OCTOCIRRATA
5668,POLYCHAETE,SABELLIDES BOREALIS
5670,POLYCHAETE,SAMYTHA SP.
5671,POLYCHAETE,SAMYTHA SEXCIRRATA
5673,POLYCHAETE,TEREBELLIDAE
5674,POLYCHAETE,AMPHITRITE SP.
5675,POLYCHAETE,AMPHITRITE CIRRATA
5676,POLYCHAETE,AMPHITRITE AFFINIS
5678,POLYCHAETE,AMPHITRITE ORNATA
5682,POLYCHAETE,AMPHITRITE GROENLANDICA
5685,POLYCHAETE,TRICHOBRANCHUS SP.
5686,POLYCHAETE,TRICHOBRANCHUS GLACIALIS
5689,POLYCHAETE,TEREBELLIDES SP.
5690,POLYCHAETE,TEREBELLIDES STROEMI
5692,POLYCHAETE,LANASSA SP.
5693,POLYCHAETE,LANASSA VENUSTA
5695,POLYCHAETE,NICOLEA SP.
5696,POLYCHAETE,NICOLEA ZOSTERICOLA
5697,POLYCHAETE,NICOLEA VENUSTULA
5699,POLYCHAETE,PISTA SP.
5700,POLYCHAETE,PISTA MACULATA
5702,POLYCHAETE,PISTA CRISTATA
5705,POLYCHAETE,PISTA FLEXUOSA
5709,POLYCHAETE,LEAENA SP.
5711,POLYCHAETE,LEAENA ABRANCHIATA
5714,POLYCHAETE,LYSILLA SP.
5715,POLYCHAETE,LYSILLA LOVENI
5717,POLYCHAETE,POLYCIRRUS SP.
5718,POLYCHAETE,POLYCIRRUS MEDUSA
5720,POLYCHAETE,POLYCIRRUS EXIMIUS
5723,POLYCHAETE,ARTACAMA SP.
5724,POLYCHAETE,ARTACAMA PROBOSCIDEA
5726,POLYCHAETE,LAPHANIA SP.
5727,POLYCHAETE,LAPHANIA BOECKI
5729,POLYCHAETE,THELEPUS SP.
5730,POLYCHAETE,THELEPUS CINCINNATUS
5733,POLYCHAETE,PROCLEA SP.
5734,POLYCHAETE,PROCLEA GRAFFI
5739,POLYCHAETE,BAFFINA SP.
5740,POLYCHAETE,BAFFINA MULTISETOSUM
5745,POLYCHAETE,FLABELLIGERIDA
5746,POLYCHAETE,FLABELLIGERIDAE
5747,POLYCHAETE,FLABELLIGERA SP.
5749,POLYCHAETE,FLABELLIGERA AFFINIS
5751,POLYCHAETE,PHERUSA SP.
5752,POLYCHAETE,PHERUSA PLUMOSA
5756,POLYCHAETE,BRADA SP.
5757,POLYCHAETE,BRADA GRANOSA
5758,POLYCHAETE,BRADA VILLOSA
5760,POLYCHAETE,BRADA INHABILIS
5763,POLYCHAETE,DIPLOCIRRUS SP.
5764,POLYCHAETE,DIPLOCIRRUS HIRSUTUS
5766,POLYCHAETE,SABELLIDA
5767,POLYCHAETE,SABELLIDAE
5768,POLYCHAETE,FABRICIA SP.
5769,POLYCHAETE,FABRICIA SABELLA
5771,POLYCHAETE,FABRICIA RIVULARIS
5773,POLYCHAETE,EUCHONE SP.
5774,POLYCHAETE,EUCHONE ELEGANS
5775,POLYCHAETE,EUCHONE RUBROCINCTA
